extension_id,publisher_id,extension_name,metadata_comment,metadata_severity,metadata_category,metadata_source,metadata_reference,metadata_status,removal_date
rabbitsyntax.rabbitsyntax,rabbitsyntax,rabbitsyntax,Removed from VS Marketplace: Owner Request.,medium,owner-request,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-01
FRONT-END-AI.front-end-ai,FRONT-END-AI,front-end-ai,Removed from VS Marketplace: Publisher requested.,medium,publisher-requested,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-31
ms-vscode.vscode-embedded-tools,ms-vscode,vscode-embedded-tools,Removed from VS Marketplace: Publisher requested.,medium,publisher-requested,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-23
VisualStudioOnlineApplicationInsights.application-insights,VisualStudioOnlineApplicationInsights,application-insights,Removed from VS Marketplace: Publisher requested.,medium,publisher-requested,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-25
Codeium.codeium,Codeium,codeium,Codeium: free AI code completion and chat - sends code context to Codeium servers - free tier with broad data collection terms,medium,risky-ai-code-access,static_list,https://marketplace.visualstudio.com/items?itemName=Codeium.codeium,listed_static,
Continue.continue,Continue,continue,Continue: open-source AI code assistant - sends code context to LLM providers (OpenAI Anthropic Ollama) for completions and chat - codebase context shared with third-party providers,medium,risky-ai-code-access,static_list,https://marketplace.visualstudio.com/items?itemName=Continue.continue,listed_static,
GitHub.copilot,GitHub,copilot,GitHub Copilot: AI code assistant - sends code context to GitHub/OpenAI servers for completions - source code transmitted to external cloud - may include proprietary code and secrets in context,medium,risky-ai-code-access,static_list,https://marketplace.visualstudio.com/items?itemName=GitHub.copilot,listed_static,
GitHub.copilot-chat,GitHub,copilot-chat,GitHub Copilot Chat: AI chat assistant with codebase awareness - sends code context and questions to cloud - can access workspace files and terminal output,medium,risky-ai-code-access,static_list,https://marketplace.visualstudio.com/items?itemName=GitHub.copilot-chat,listed_static,
sourcegraph.cody-ai,sourcegraph,cody-ai,Cody AI (Sourcegraph): AI code assistant with full codebase context - indexes and sends repository code to Sourcegraph cloud - code search across all repositories,medium,risky-ai-code-access,static_list,https://marketplace.visualstudio.com/items?itemName=sourcegraph.cody-ai,listed_static,
Supermaven.supermaven,Supermaven,supermaven,Supermaven: AI code completion - sends code context to Supermaven cloud for fast completions - external processing of source code,medium,risky-ai-code-access,static_list,https://marketplace.visualstudio.com/items?itemName=Supermaven.supermaven,listed_static,
TabNine.tabnine-vscode,TabNine,tabnine-vscode,Tabnine AI: AI code completion - analyzes codebase and sends context to Tabnine cloud - source code context sent to external cloud for AI processing,medium,risky-ai-code-access,static_list,https://marketplace.visualstudio.com/items?itemName=TabNine.tabnine-vscode,listed_static,
Postman.postman-for-vscode,Postman,postman-for-vscode,Postman: API development and testing platform - requires Postman account login - syncs requests and credentials to Postman cloud - auth tokens and API keys stored in collections,medium,risky-api-client,static_list,https://marketplace.visualstudio.com/items?itemName=Postman.postman-for-vscode,listed_static,
rangav.vscode-thunder-client,rangav,vscode-thunder-client,Thunder Client: REST API client with auth credential storage - not open source - credentials go through closed-source code - stored API keys and tokens in collections,medium,risky-api-client,static_list,https://marketplace.visualstudio.com/items?itemName=rangav.vscode-thunder-client,listed_static,
amazonwebservices.aws-toolkit-vscode,amazonwebservices,aws-toolkit-vscode,AWS Toolkit: full AWS integration Lambda S3 CloudWatch ECS - browse and manage AWS resources from VS Code - uses AWS credentials from ~/.aws - can deploy modify and delete cloud resources,medium,risky-cloud-access,static_list,https://marketplace.visualstudio.com/items?itemName=amazonwebservices.aws-toolkit-vscode,listed_static,
GoogleCloudTools.cloudcode,GoogleCloudTools,cloudcode,Cloud Code: Google Cloud Platform integration - deploy to GKE Cloud Run - manage APIs and resources - uses gcloud credentials,medium,risky-cloud-access,static_list,https://marketplace.visualstudio.com/items?itemName=GoogleCloudTools.cloudcode,listed_static,
ms-azuretools.vscode-azurefunctions,ms-azuretools,vscode-azurefunctions,Azure Functions: create deploy and manage Azure Functions from VS Code - deploys code to cloud - Azure credential access,medium,risky-cloud-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-azurefunctions,listed_static,
ms-azuretools.vscode-azureresourcegroups,ms-azuretools,vscode-azureresourcegroups,Azure Resources: browse and manage Azure resources directly from VS Code - Azure subscription access from IDE - can view and manage cloud resources,medium,risky-cloud-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-azureresourcegroups,listed_static,
ms-azuretools.vscode-azurestorage,ms-azuretools,vscode-azurestorage,Azure Storage: browse and manage Azure Blob File Queue Table storage from VS Code - access to cloud storage resources - can upload download and delete data,medium,risky-cloud-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-azurestorage,listed_static,
ms-azuretools.vscode-docker,ms-azuretools,vscode-docker,Docker: build manage and deploy containers from VS Code - access to Docker daemon - can run arbitrary containers with network and filesystem access,medium,risky-cloud-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-docker,listed_static,
ms-kubernetes-tools.vscode-kubernetes-tools,ms-kubernetes-tools,vscode-kubernetes-tools,Kubernetes: manage Kubernetes clusters from VS Code - kubectl access - can deploy modify and delete workloads - access to cluster secrets and configmaps,medium,risky-cloud-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-kubernetes-tools.vscode-kubernetes-tools,listed_static,
ms-vscode.azure-account,ms-vscode,azure-account,Azure Account: Azure authentication and subscription management - stores Azure OAuth tokens - provides credential access to all Azure-related extensions,medium,risky-cloud-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode.azure-account,listed_static,
ms-toolsai.jupyter,ms-toolsai,jupyter,Jupyter Notebooks: execute arbitrary code in Python R Julia and more - can connect to remote Jupyter kernels - full code execution environment with network and filesystem access,medium,risky-code-execution,static_list,https://marketplace.visualstudio.com/items?itemName=ms-toolsai.jupyter,listed_static,
ms-vscode.PowerShell,ms-vscode,PowerShell,PowerShell: full PowerShell execution environment in VS Code - runs scripts with system privileges - access to all Windows management APIs and .NET framework,medium,risky-code-execution,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode.PowerShell,listed_static,
1Password.op-vscode,1Password,op-vscode,1Password: integrates 1Password vault into VS Code - retrieve generate and inject secrets - vault access from Node.js process - secrets accessible to all extensions via VS Code API,medium,risky-credential-access,static_list,https://marketplace.visualstudio.com/items?itemName=1Password.op-vscode,listed_static,
Doppler.doppler-vscode,Doppler,doppler-vscode,Doppler: secret manager integration - auto-complete secret references and inject secrets into development environment - secret manager access from IDE,medium,risky-credential-access,static_list,https://marketplace.visualstudio.com/items?itemName=Doppler.doppler-vscode,listed_static,
infisical.infisical,infisical,infisical,Infisical: secret management platform integration - inject secrets into projects - access to centralized secret store from IDE,medium,risky-credential-access,static_list,https://marketplace.visualstudio.com/items?itemName=infisical.infisical,listed_static,
KeeperSecurityDev.ks-vscode,KeeperSecurityDev,ks-vscode,Keeper Security: integrates Keeper vault - save retrieve and generate secrets from Keeper vault within VS Code - vault credentials accessible from VS Code process,medium,risky-credential-access,static_list,https://marketplace.visualstudio.com/items?itemName=KeeperSecurityDev.ks-vscode,listed_static,
cweijan.vscode-database-client2,cweijan,vscode-database-client2,Database Client: database client for MySQL PostgreSQL MongoDB Redis ElasticSearch - full CRUD operations - broad database access with stored credentials,medium,risky-database-access,static_list,https://marketplace.visualstudio.com/items?itemName=cweijan.vscode-database-client2,listed_static,
cweijan.vscode-redis-client,cweijan,vscode-redis-client,Redis Client: Redis database client - browse keys execute commands monitor Redis instances - Redis often stores session tokens cache data and application secrets,medium,risky-database-access,static_list,https://marketplace.visualstudio.com/items?itemName=cweijan.vscode-redis-client,listed_static,
mongodb.mongodb-vscode,mongodb,mongodb-vscode,MongoDB for VS Code: connect to MongoDB instances - browse collections run queries manage databases - connection strings with credentials stored in VS Code,medium,risky-database-access,static_list,https://marketplace.visualstudio.com/items?itemName=mongodb.mongodb-vscode,listed_static,
ms-azuretools.vscode-cosmosdb,ms-azuretools,vscode-cosmosdb,Azure Databases (CosmosDB): manage Azure Cosmos DB and MongoDB accounts - browse databases and collections - execute queries with stored credentials,medium,risky-database-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-cosmosdb,listed_static,
ms-mssql.mssql,ms-mssql,mssql,SQL Server (MSSQL): connect to SQL Server Azure SQL and Fabric SQL databases - execute queries browse schemas export data - stores connection credentials including passwords,medium,risky-database-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-mssql.mssql,listed_static,
ms-ossdata.vscode-postgresql,ms-ossdata,vscode-postgresql,PostgreSQL: Microsoft PostgreSQL client - execute queries browse schemas - stores connection credentials,medium,risky-database-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-ossdata.vscode-postgresql,listed_static,
mtxr.sqltools,mtxr,sqltools,SQLTools: database management tool - connect to MySQL PostgreSQL SQLite SQL Server - execute queries and browse schemas - stores database credentials in VS Code settings,medium,risky-database-access,static_list,https://marketplace.visualstudio.com/items?itemName=mtxr.sqltools,listed_static,
Oracle.sql-developer,Oracle,sql-developer,Oracle SQL Developer: end-to-end Oracle database development - execute SQL/PLSQL browse schemas manage objects - stores Oracle database credentials,medium,risky-database-access,static_list,https://marketplace.visualstudio.com/items?itemName=Oracle.sql-developer,listed_static,
heminei.pro-deployer,heminei,pro-deployer,PRO Deployer: SFTP/FTP deployer with auto-upload on save - stores server credentials - deploys code to remote servers,medium,risky-file-transfer,static_list,https://marketplace.visualstudio.com/items?itemName=heminei.pro-deployer,listed_static,
humy2833.ftp-simple,humy2833,ftp-simple,ftp-simple: simple FTP/SFTP client - stored credentials - file transfer to arbitrary servers,medium,risky-file-transfer,static_list,https://marketplace.visualstudio.com/items?itemName=humy2833.ftp-simple,listed_static,
liximomo.sftp,liximomo,sftp,SFTP (liximomo): SFTP/FTP sync with auto-upload on save - stores credentials in .vscode/sftp.json often committed to repos - abandoned by maintainer no security patches,medium,risky-file-transfer,static_list,https://marketplace.visualstudio.com/items?itemName=liximomo.sftp,listed_static,
mkloubert.vscode-deploy-reloaded,mkloubert,vscode-deploy-reloaded,Deploy (Reloaded): deploys workspace files to various destinations including FTP SFTP local/network paths - can transfer source code to external servers,medium,risky-file-transfer,static_list,https://marketplace.visualstudio.com/items?itemName=mkloubert.vscode-deploy-reloaded,listed_static,
Natizyskunk.sftp,Natizyskunk,sftp,SFTP (Natizyskunk): SFTP/FTP sync with auto-upload on save - stores SSH/FTP credentials in workspace settings - can auto-upload source code to external servers,medium,risky-file-transfer,static_list,https://marketplace.visualstudio.com/items?itemName=Natizyskunk.sftp,listed_static,
oorzc.ssh-tools,oorzc,ssh-tools,FTP/SFTP/SSH Sync Tool: multiple file transfer protocols with credential storage and auto-sync capabilities,medium,risky-file-transfer,static_list,https://marketplace.visualstudio.com/items?itemName=oorzc.ssh-tools,listed_static,
suntobright.vscode-sftp,suntobright,vscode-sftp,VS Code SFTP: edit remote Linux files directly in VS Code - direct file system access to remote hosts,medium,risky-file-transfer,static_list,https://marketplace.visualstudio.com/items?itemName=suntobright.vscode-sftp,listed_static,
hashicorp.terraform,hashicorp,terraform,HashiCorp Terraform: can provision and modify cloud infrastructure directly from VS Code - access to Terraform state files which contain secrets - cloud provider credentials required,medium,risky-infrastructure,static_list,https://marketplace.visualstudio.com/items?itemName=hashicorp.terraform,listed_static,
Pulumi.pulumi-vscode,Pulumi,pulumi-vscode,Pulumi: infrastructure as code - create modify and destroy cloud resources from VS Code - access to cloud provider credentials (AWS Azure GCP),medium,risky-infrastructure,static_list,https://marketplace.visualstudio.com/items?itemName=Pulumi.pulumi-vscode,listed_static,
tilt-dev.tiltfile,tilt-dev,tiltfile,Tilt: Kubernetes local development with live updates - deploys to local and remote k8s clusters - manages container builds and deployments,medium,risky-infrastructure,static_list,https://marketplace.visualstudio.com/items?itemName=tilt-dev.tiltfile,listed_static,
coder.coder-remote,coder,coder-remote,Coder Remote: connect to Coder cloud development environments - remote workspaces outside corporate network - full terminal and filesystem access on remote VMs,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=coder.coder-remote,listed_static,
cursor-remote.cursor-remote,cursor-remote,cursor-remote,CursorRemote: remote control local Cursor AI agent from phone or Telegram - monitor approve and send tasks remotely - out-of-band control channel via Telegram bot,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=cursor-remote.cursor-remote,listed_static,
GitHub.codespaces,GitHub,codespaces,GitHub Codespaces: cloud-hosted development environments with full terminal and network access - code and secrets accessible from cloud VMs outside corporate network,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=GitHub.codespaces,listed_static,
gitpod.gitpod-desktop,gitpod,gitpod-desktop,Gitpod: cloud-hosted development environments outside corporate control - source code accessed from external cloud VMs,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=gitpod.gitpod-desktop,listed_static,
Kelvin.vscode-sshfs,Kelvin,vscode-sshfs,SSH FS: mount remote filesystems over SSH directly in VS Code workspace - persistent SSH connections - stored SSH credentials and keys,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=Kelvin.vscode-sshfs,listed_static,
ms-vscode-remote.remote-containers,ms-vscode-remote,remote-containers,Dev Containers: opens folders inside Docker containers with full VS Code capabilities - can mount host filesystem into containers - container escape risks,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode-remote.remote-containers,listed_static,
ms-vscode-remote.remote-wsl,ms-vscode-remote,remote-wsl,WSL: opens folders in Windows Subsystem for Linux - WSL environments may have different security policies than Windows host - accesses Windows filesystem from Linux context,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode-remote.remote-wsl,listed_static,
ms-vscode.remote-explorer,ms-vscode,remote-explorer,Remote Explorer: unified view of all remote machines accessible via SSH and Tunnels - enumerates and provides quick access to all configured remote targets,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode.remote-explorer,listed_static,
priyankark.AirCodum-app,priyankark,AirCodum-app,AirCodum: smartphone-based remote control for VS Code - control IDE actions and send files from phone - out-of-band remote control channel,medium,risky-remote-access,static_list,https://marketplace.visualstudio.com/items?itemName=priyankark.AirCodum-app,listed_static,
kanin-020.vscode-proxy-manager,kanin-020,vscode-proxy-manager,VSCode Proxy Manager: manage proxy settings - can redirect VS Code network traffic through arbitrary proxies - may bypass corporate proxy controls,medium,risky-tunnel,static_list,https://marketplace.visualstudio.com/items?itemName=kanin-020.vscode-proxy-manager,listed_static,
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.market,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,market,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-01
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.twilightofthewarriorswalledin,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,twilightofthewarriorswalledin,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-01
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.twilightofthewarriorswalledinhdtw,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,twilightofthewarriorswalledinhdtw,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-01
foba-language.foba-language,foba-language,foba-language,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-07
Kiki67.gambling-corner,Kiki67,gambling-corner,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-21
lukasfull.protheus-app-generator,lukasfull,protheus-app-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-10
qpluslang.qplusos,qpluslang,qplusos,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-07
sentinelvs.sentinel-debug,sentinelvs,sentinel-debug,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
shahul-dev.internal,shahul-dev,internal,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-base64,SlashMark,slashmark-base64,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-case-converter,SlashMark,slashmark-case-converter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-duplicate-line-highlighter,SlashMark,slashmark-duplicate-line-highlighter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-duplicate-line-remover,SlashMark,slashmark-duplicate-line-remover,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-fahh,SlashMark,slashmark-fahh,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-hash-generator,SlashMark,slashmark-hash-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-http-status,SlashMark,slashmark-http-status,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-json-formatter,SlashMark,slashmark-json-formatter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-jwt-decoder,SlashMark,slashmark-jwt-decoder,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-kill-port,SlashMark,slashmark-kill-port,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-lorem-generator,SlashMark,slashmark-lorem-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-password-generator,SlashMark,slashmark-password-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-rage-quit,SlashMark,slashmark-rage-quit,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-random-data-generator,SlashMark,slashmark-random-data-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-regex-tester,SlashMark,slashmark-regex-tester,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-remove-empty-lines,SlashMark,slashmark-remove-empty-lines,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-remove-trailing-spaces,SlashMark,slashmark-remove-trailing-spaces,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-tab-killer,SlashMark,slashmark-tab-killer,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-terminal-cleaner,SlashMark,slashmark-terminal-cleaner,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-text-sorter,SlashMark,slashmark-text-sorter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-timestamp-converter,SlashMark,slashmark-timestamp-converter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-url-encoder,SlashMark,slashmark-url-encoder,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-uuid,SlashMark,slashmark-uuid,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-word-counter,SlashMark,slashmark-word-counter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMark.slashmark-workspace-reset,SlashMark,slashmark-workspace-reset,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
slashmarkdev.api-tester-by-slashmark-it,slashmarkdev,api-tester-by-slashmark-it,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
slashmarkdev.env-file-manager-by-slashmark,slashmarkdev,env-file-manager-by-slashmark,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMarkHub.auto-log-tracker-by-slashmark,SlashMarkHub,auto-log-tracker-by-slashmark,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMarkHub.error-explainer-by-slashmark,SlashMarkHub,error-explainer-by-slashmark,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMarkHub.global-notes-snippets-by-slashmark,SlashMarkHub,global-notes-snippets-by-slashmark,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
SlashMarkITSolutionsOPCPvtLtd.slashmark-json-yaml-converter,SlashMarkITSolutionsOPCPvtLtd,slashmark-json-yaml-converter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08
toilamanh.claude-usage-pilot-v2,toilamanh,claude-usage-pilot-v2,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-16
vox-studio.vox-language,vox-studio,vox-language,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-07
sanchuan.glm-copilot,sanchuan,glm-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
sanchuan.kimi-coding-copilot,sanchuan,kimi-coding-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
sanchuan.kimi-copilot,sanchuan,kimi-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
sanchuan.mimo-copilot,sanchuan,mimo-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
sanchuan.minimax-copilot,sanchuan,minimax-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
4t-ia.4t-ia,4t-ia,4t-ia,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
adityasanwal.faa-sound,adityasanwal,faa-sound,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-01
AnujLabs.sound-on-error,AnujLabs,sound-on-error,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06
AnujLabs.sound-on-file-event,AnujLabs,sound-on-file-event,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06
Anujlabsv2.sound-on-error-v2,Anujlabsv2,sound-on-error-v2,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-09
Anujlabsv2.sound-on-file-event-v2,Anujlabsv2,sound-on-file-event-v2,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-09
avisharma.faaa,avisharma,faaa,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10
